DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
5/23/2016,616.11,616.83,610.45,611.03,99916411
5/24/2016,612.23,613.14,608.15,611.62,115554356
5/25/2016,613.96,616.38,611.89,611.89,139392931
5/26/2016,611.88,613.37,604.34,604.34,116593590
5/27/2016,604.36,609.94,603.23,608.11,102555613
5/30/2016,609.98,615.52,608.46,614.5,111118746
5/31/2016,616.22,621.14,614.68,618.44,121509400
6/1/2016,618.18,620.24,616.33,619.86,113214434
6/2/2016,619.19,624.52,618.38,623.37,126638198
6/3/2016,623.21,625.19,621.62,621.88,124293886
6/6/2016,621.09,624.55,616.98,620.05,133233686
6/7/2016,622.4,624.69,620.05,624.65,115267692
6/8/2016,626.84,632.68,626.29,627.87,139311446
6/9/2016,628.4,631.26,626.27,631.26,119510866
6/10/2016,629.95,633.47,628.56,629.84,134279311
6/13/2016,626.26,627.36,621.4,623.58,127060195
6/14/2016,621.63,626.4,619.13,625.43,99800986
6/15/2016,624.63,628.75,621.76,627.02,130313982
6/16/2016,627.38,630.21,625.11,625.11,122411121
6/17/2016,622.92,624.59,618.16,619.25,148648035
6/20/2016,622.04,626.46,620.41,626.46,115099126
6/21/2016,629.03,631.96,628,628,127747245
6/22/2016,628.77,629.95,625.81,626.41,107956447
6/23/2016,626.47,632.6,626.47,632.27,117110964
6/24/2016,631.77,631.77,597.68,620.77,270167693
6/27/2016,616.19,621.27,608.26,621.27,107961271
6/28/2016,617.68,624.85,617.65,622.2,89276686
6/29/2016,623.56,631.25,623.56,630.12,122306893
6/30/2016,633.17,637.46,631.74,632.26,106172826
7/1/2016,632.26,643.55,632.26,640.3,126003431
7/4/2016,643.11,647.96,641.96,647.96,137074190
7/5/2016,650.47,658.45,647.52,650.88,149329425
7/6/2016,646.8,652.36,644.07,649.46,136952723
7/7/2016,652.49,661.12,652.13,661.12,137255422
7/8/2016,661.07,665.53,655.91,658.68,143999302
7/11/2016,658.92,664.89,648.77,652.26,162216721
7/12/2016,652.81,658.9,649.86,658.9,175613469
7/13/2016,662.04,676.06,662.04,675.12,138393530
7/14/2016,675.66,681.75,666.69,666.69,160109344
